pdb_id,pdb_path,chain1,chain2,lig_code,lig_smiles,lig_resi
7gl6-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl6-b.pdb,B,B,LIG,O=C1N(c2cncc3ccccc23)CC[C@@]1(O)c1cccc(Cl)c1,403
7gb0-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gb0-a.pdb,A,A,LIG,CC(C)(C)NC(=O)[C@@H](Nc1ccc(CCC#N)cc1)c1cccnc1,1001
7gft-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gft-a.pdb,A,A,LIG,COc1ccccc1OCCNC(=O)c1cncc2ccccc12,404
7gc5-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gc5-a.pdb,A,A,LIG,CC(=O)NCCc1c[nH]c2c(CN3CCN(C(C)=O)CC3)cccc12,404
5rha-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rha-a.pdb,A,A,LIG,CC(=O)N1CCN(Cc2cccs2)CC1,1001
7gb9-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gb9-a.pdb,A,A,LIG,Cc1ccc(CC(=O)Nc2cnccc2C)cc1,405
7gi6-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gi6-a.pdb,A,A,LIG,NC(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,402
7gi6-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gi6-b.pdb,B,B,LIG,NC(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,404
7gmf-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gmf-b.pdb,B,B,LIG,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cccc(C)c23)c2cc(Cl)ccc2C1=O,405
5rea-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rea-a.pdb,A,A,LIG,O=C(c1ccc2c(c1)OCO2)N1CCCCCC1,404
5rfm-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rfm-a.pdb,A,A,LIG,CC(=O)N(c1ccc(C)cc1)[C@@H]1C=CS(=O)(=O)C1,404
5rgy-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rgy-a.pdb,A,A,LIG,COc1ccnc(NC(=O)Cc2ccc3ccccc3c2)c1,1001
7gf6-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gf6-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C)c(F)c2F)c1,404
7gjf-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gjf-a.pdb,A,A,LIG,Cn1ccc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,404
7gjf-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gjf-b.pdb,B,B,LIG,Cn1ccc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,403
7gc6-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gc6-a.pdb,A,A,LIG,CC(=O)N1Cc2ccccc2[C@@H](c2cccc(C)c2)C1,405
7ggf-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ggf-a.pdb,A,A,LIG,CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,404
7ghr-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ghr-a.pdb,A,A,LIG,O=C1[C@H](c2ccc(Cl)cc2)CCCN1c1cncc2ccccc12,403
7ghr-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ghr-b.pdb,B,B,LIG,O=C1[C@H](c2ccc(Cl)cc2)CCCN1c1cncc2ccccc12,403
7gfx-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gfx-a.pdb,A,A,LIG,O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCC2,404
7gfy-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gfy-a.pdb,A,A,LIG,CCc1ccc2c(c1)[C@@H](O)C(=O)N2CC(=O)O,404
7gi0-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gi0-a.pdb,A,A,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2ccc(Cl)cc21,403
7gi0-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gi0-b.pdb,B,B,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2ccc(Cl)cc21,404
7gec-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gec-a.pdb,A,A,LIG,O=C(Cc1cccc(Cl)c1)Nc1cccc2[nH]ncc12,404
7gdf-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gdf-a.pdb,A,A,LIG,CCc1ccncc1NC(=O)Cc1cccc(C(F)(F)F)n1,404
7glk-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glk-a.pdb,A,A,LIG,COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1,406
7glk-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glk-b.pdb,B,B,LIG,COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1,403
7ger-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ger-a.pdb,A,A,LIG,O=C(Cc1cccc(Cl)c1)Nc1cncc2ccncc12,404
7gmw-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gmw-a.pdb,A,A,LIG,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,408
7gdg-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gdg-a.pdb,A,A,LIG,O=C(Nc1cccnc1)Nc1cccc(Cl)c1,405
7gea-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gea-a.pdb,A,A,LIG,CC(=O)Nc1ccncc1NC(=O)[C@@H](C)c1cccc(Cl)c1,404
7gk1-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gk1-a.pdb,A,A,LIG,C[C@@]1(C(=O)Nc2cncc3ccccc23)C(=O)Nc2ccc(Cl)cc21,407
7gna-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gna-a.pdb,A,A,LIG,O=C(Nc1cncc2c1CCCC2)[C@@H]1CNS(=O)(=O)c2ccc(Cl)cc21,406
7gj5-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj5-a.pdb,A,A,LIG,CN1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,404
7ggd-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ggd-a.pdb,A,A,LIG,CC(C)OCCCN(Cc1ccco1)C(=O)Nc1cn(C)c(=O)c2ccccc12,404
7gi9-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gi9-a.pdb,A,A,LIG,O=C(Cc1cc(F)ccc1F)Nc1cncc2ccccc12,404
7gi9-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gi9-b.pdb,B,B,LIG,O=C(Cc1cc(F)ccc1F)Nc1cncc2ccccc12,403
7gel-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gel-a.pdb,A,A,LIG,Cc1ccncc1-n1ccn(-c2cccc(Cl)c2)c1=O,404
7gfz-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gfz-a.pdb,A,A,LIG,COc1ccccc1NC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,404
7gfz-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gfz-b.pdb,A,A,LIG,COc1ccccc1NC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,405
7gl1-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl1-a.pdb,A,A,LIG,O=C1N(c2cncc3ccc(F)cc23)CC[C@]12COc1ccc(Cl)cc12,407
7gl1-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl1-b.pdb,B,B,LIG,O=C1N(c2cncc3ccc(F)cc23)CC[C@]12COc1ccc(Cl)cc12,404
7ghi-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ghi-a.pdb,A,A,LIG,CC(=O)N(CCC(N)=O)[C@H]1CCS(=O)(=O)C1,405
7ggm-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ggm-a.pdb,A,A,LIG,O=C(Cc1cccc(Cl)n1)Nc1cncc2ccccc12,404
7gik-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gik-a.pdb,A,A,LIG,N[C@@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,404
7gik-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gik-b.pdb,B,B,LIG,N[C@@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,403
7gbr-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gbr-a.pdb,A,A,LIG,O=C(NCCNc1ccccc1)c1cc(=O)[nH]c2ccccc12,405
7gjw-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gjw-a.pdb,A,A,LIG,CC(=O)N1C[C@H]2C[C@@H]1CN2C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,408
7ggv-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ggv-a.pdb,A,A,LIG,CN1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,404
7gnc-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gnc-a.pdb,A,A,LIG,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,408
7gnc-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gnc-b.pdb,B,B,LIG,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,404
7giw-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7giw-a.pdb,A,A,LIG,COc1ccc2cncc(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)c2c1,404
5r80-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5r80-a.pdb,A,A,LIG,COC(=O)c1ccc(S(N)(=O)=O)cc1,404
7ggw-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ggw-a.pdb,A,A,LIG,Cn1cnc2cncc(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)c21,404
7gc3-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gc3-a.pdb,A,A,LIG,O=C(Cc1cccnc1)N1CCC[C@H]1c1noc(C2CC2)n1,405
7ged-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ged-a.pdb,A,A,LIG,O[C@@H](Cc1cccc(Cl)c1)Cn1cncn1,404
7gl3-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl3-a.pdb,A,A,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)N2CCC2)Cc2ccc(Cl)cc21,406
7gl3-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl3-b.pdb,B,B,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)N2CCC2)Cc2ccc(Cl)cc21,403
7gnd-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gnd-a.pdb,A,A,LIG,O=C(Nc1cncc2c1CCCC2)[C@@H]1CNS(=O)(=O)c2ccc(Cl)cc21,408
7gnd-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gnd-b.pdb,B,B,LIG,O=C(Nc1cncc2c1CCCC2)[C@@H]1CNS(=O)(=O)c2ccc(Cl)cc21,404
7gk3-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gk3-a.pdb,A,A,LIG,CN1CCc2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12,408
7gc4-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gc4-a.pdb,A,A,LIG,Cc1ccnc(N)c1NC(=O)Cc1cccc(Cl)c1,405
7gee-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gee-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)CCc1cccc(F)c1,404
7gl4-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl4-a.pdb,A,A,LIG,COC1CN(S(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)C1,406
7gl4-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl4-b.pdb,B,B,LIG,COC1CN(S(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)C1,403
7gck-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gck-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)CN1C(=O)COc2ccc(Cl)cc21,404
7gdw-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gdw-a.pdb,A,A,LIG,C[C@@]1(C(=O)Nc2nncn2C2CC2)CCOc2ccccc21,405
7gne-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gne-a.pdb,A,A,LIG,C[C@]1(C(=O)Nc2cncc3c2CCCC3)CNS(=O)(=O)c2ccc(Cl)cc21,407
7gne-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gne-b.pdb,B,B,LIG,C[C@]1(C(=O)Nc2cncc3c2CCCC3)CNS(=O)(=O)c2ccc(Cl)cc21,405
7gef-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gef-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)CN1CCCCC1,403
7glc-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glc-a.pdb,A,A,LIG,CO[C@@]1(C(=O)Nc2cncc3cc(F)ccc23)CCOc2ccc(Cl)cc21,407
7gl5-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl5-a.pdb,A,A,LIG,CO[C@@]1(C(=O)Nc2cncc3ccc(NS(C)(=O)=O)cc23)CCOc2ccc(Cl)cc21,407
7gl5-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl5-b.pdb,B,B,LIG,CO[C@@]1(C(=O)Nc2cncc3ccc(NS(C)(=O)=O)cc23)CCOc2ccc(Cl)cc21,403
7gh3-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gh3-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)CN1CCC(C)CC1,404
7gnf-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gnf-a.pdb,A,A,LIG,C[C@@]1(C(=O)Nc2cncc3c2CCCC3)CNS(=O)(=O)c2ccc(Cl)cc21,408
7gnf-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gnf-b.pdb,B,B,LIG,C[C@@]1(C(=O)Nc2cncc3c2CCCC3)CNS(=O)(=O)c2ccc(Cl)cc21,405
7gmh-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gmh-a.pdb,A,A,LIG,O=C(Cc1cccc(Cl)c1)Nc1cncc2ccc(C(=O)O)cc12,408
7gmh-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gmh-b.pdb,B,B,LIG,O=C(Cc1cccc(Cl)c1)Nc1cncc2ccc(C(=O)O)cc12,404
7geg-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7geg-a.pdb,A,A,LIG,O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCCC2,404
5rh3-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rh3-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)[C@H](C)c1cccc(Cl)c1,1001
7gng-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gng-a.pdb,A,A,LIG,CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4c3CCCC4)C2=O)C1,408
7gng-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gng-b.pdb,B,B,LIG,CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4c3CCCC4)C2=O)C1,404
7gnm-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gnm-a.pdb,A,A,LIG,O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)Nc1cccc(N2CCOCC2)c1,408
7gnm-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gnm-b.pdb,B,B,LIG,O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)Nc1cccc(N2CCOCC2)c1,407
7ge3-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ge3-a.pdb,A,A,LIG,Cc1c(N)cncc1NC(=O)Cc1cccc(Cl)c1,403
7gm8-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gm8-a.pdb,A,A,LIG,CNC(=O)CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cc(Cl)ccc23)C1,407
7gmq-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gmq-a.pdb,A,A,LIG,CN(C)CCOc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,407
7gmq-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gmq-b.pdb,B,B,LIG,CN(C)CCOc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,405
7gc7-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gc7-a.pdb,A,A,LIG,COc1ccccc1O[C@H](C)CNC(=O)c1cc(=O)[nH]c2ccc(F)cc12,405
5rg0-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rg0-a.pdb,A,A,LIG,CC(=O)N1CCN(C(C)=O)CC1,405
7gl7-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl7-a.pdb,A,A,LIG,CNS(=O)(=O)c1ccc2c(NC(=O)[C@]3(OC)CCOc4ccc(Cl)cc43)cncc2c1,408
7gl7-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl7-b.pdb,B,B,LIG,CNS(=O)(=O)c1ccc2c(NC(=O)[C@]3(OC)CCOc4ccc(Cl)cc43)cncc2c1,403
7gnh-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gnh-a.pdb,A,A,LIG,CN(C)CCOc1ccc2cncc(N3CC[C@]4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,406
7gnh-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gnh-b.pdb,B,B,LIG,CN(C)CCOc1ccc2cncc(N3CC[C@]4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,404
5rfc-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rfc-a.pdb,A,A,LIG,COC(=O)Nc1sc(C)nc1-c1ccccc1,404
5reg-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5reg-a.pdb,A,A,LIG,NC(=O)c1ccc(NC(=O)[C@@H]2CCCO2)cc1,404
7gc8-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gc8-a.pdb,A,A,LIG,O=C1N[C@H](c2cccnc2)C(=O)N1c1cccc(Cl)c1,404
5rhd-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rhd-a.pdb,A,A,LIG,CS(=O)(=O)c1ccc(N2CCNCC2)cc1,408
7gb3-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gb3-a.pdb,A,A,LIG,CC(=O)N[C@@H](C)c1cc(F)cc(Cl)c1,406
7gj8-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj8-a.pdb,A,A,LIG,O=C(Nc1cncc2ccccc12)C(F)(F)c1ccc(Cl)c(Cl)c1,404
7gj8-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj8-b.pdb,B,B,LIG,O=C(Nc1cncc2ccccc12)C(F)(F)c1ccc(Cl)c(Cl)c1,403
7gei-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gei-a.pdb,A,A,LIG,O=C(Cc1cccc(Cl)c1)Nc1cnc2ccccn12,404
5rgh-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rgh-a.pdb,A,A,LIG,Cc1nnc(CN2CCC=C(F)C2)s1,404
7gl8-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl8-a.pdb,A,A,LIG,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1,407
7gl8-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl8-b.pdb,B,B,LIG,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1,403
5rfl-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rfl-a.pdb,A,A,LIG,CC(=O)N1CCC(C(=O)Nc2ccccc2O)CC1,404
5rg2-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rg2-a.pdb,A,A,LIG,C=CCNC(=O)[C@H](NC(C)=O)[C@@H](C)O,404
5rgq-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rgq-a.pdb,A,A,LIG,Cc1cc(F)ccc1CS(N)(=O)=O,403
5rfu-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rfu-a.pdb,A,A,LIG,CC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,405
7gej-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gej-a.pdb,A,A,LIG,C#Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,404
7gl9-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gl9-a.pdb,A,A,LIG,O=C1C[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,408
